,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
2549,"North Toronto West, Lawrence Park",43.7143,-79.4065,De Mello Palheta Coffee Roasters,43.71179137179029,-79.39940300399607,Coffee Shop
2550,"North Toronto West, Lawrence Park",43.7143,-79.4065,Douce France,43.7115544338723,-79.3993940377493,Bakery
2551,"North Toronto West, Lawrence Park",43.7143,-79.4065,Sheridan Nurseries,43.71900479624233,-79.40050025384096,Flower Shop
2552,"North Toronto West, Lawrence Park",43.7143,-79.4065,Barreworks,43.71407030751952,-79.40010911522093,Yoga Studio
2553,"North Toronto West, Lawrence Park",43.7143,-79.4065,La Vecchia Ristorante,43.710166725920814,-79.39908639249543,Italian Restaurant
2554,"North Toronto West, Lawrence Park",43.7143,-79.4065,Starbucks,43.711039,-79.398924,Coffee Shop
2555,"North Toronto West, Lawrence Park",43.7143,-79.4065,Cibo Wine Bar,43.711463877485286,-79.39957014527212,Italian Restaurant
2556,"North Toronto West, Lawrence Park",43.7143,-79.4065,Eglinton Park,43.70743,-79.405359,Park
2557,"North Toronto West, Lawrence Park",43.7143,-79.4065,Sushi Shop,43.713861,-79.400093,Restaurant
2558,"North Toronto West, Lawrence Park",43.7143,-79.4065,Sign of the Skier,43.71939547570994,-79.40123398131982,Sporting Goods Shop
2559,"North Toronto West, Lawrence Park",43.7143,-79.4065,Classico Louie's Pizzeria,43.71331640391565,-79.39968361029854,Pizza Place
2560,"North Toronto West, Lawrence Park",43.7143,-79.4065,Civello Salon,43.71511093497453,-79.40030409940266,Salon / Barbershop
2561,"North Toronto West, Lawrence Park",43.7143,-79.4065,Toronto Sporting Life 10k,43.7118316505242,-79.39945147259415,Track
2562,"North Toronto West, Lawrence Park",43.7143,-79.4065,Pascale Gourmet Deli,43.7099150455182,-79.39906727489948,Deli / Bodega
2563,"North Toronto West, Lawrence Park",43.7143,-79.4065,Tio's Urban Mexican,43.71463,-79.4,Mexican Restaurant
2564,"North Toronto West, Lawrence Park",43.7143,-79.4065,lululemon,43.7134783384539,-79.4000817882245,Clothing Store
2565,"North Toronto West, Lawrence Park",43.7143,-79.4065,Uncle Betty's Diner,43.7144524368588,-79.40009057656115,Diner
2566,"North Toronto West, Lawrence Park",43.7143,-79.4065,Nailsense,43.71746731916717,-79.40065341489495,Spa
2567,"North Toronto West, Lawrence Park",43.7143,-79.4065,C'est Bon,43.71678474928588,-79.40040634837081,Chinese Restaurant
2568,"North Toronto West, Lawrence Park",43.7143,-79.4065,Best Buy,43.71000147945975,-79.39952357682165,Electronics Store
2569,"North Toronto West, Lawrence Park",43.7143,-79.4065,La Bohème,43.71167599695102,-79.39935123848237,Café
2570,"North Toronto West, Lawrence Park",43.7143,-79.4065,Good Bite Restaurant,43.71144896644362,-79.39934257487279,Diner
2571,"North Toronto West, Lawrence Park",43.7143,-79.4065,Noah's Natural Foods,43.70998028558085,-79.39903038319292,Food & Drink Shop
2572,"North Toronto West, Lawrence Park",43.7143,-79.4065,Starbucks,43.71559,-79.40045,Coffee Shop
2573,"North Toronto West, Lawrence Park",43.7143,-79.4065,Centro Restaurant & Lounge,43.711421275756265,-79.39960251894776,Restaurant
2574,"North Toronto West, Lawrence Park",43.7143,-79.4065,Sport Chek Yonge Street,43.71286036122824,-79.39961123505314,Sporting Goods Shop
2575,"North Toronto West, Lawrence Park",43.7143,-79.4065,Green Papaya,43.71007781554357,-79.39911434264397,Thai Restaurant
2576,"North Toronto West, Lawrence Park",43.7143,-79.4065,Sorn Thai Restaurant,43.71342536407308,-79.3997986108434,Thai Restaurant
2577,"North Toronto West, Lawrence Park",43.7143,-79.4065,Touhenboku Ramen 唐変木,43.71142467708583,-79.3992779830523,Ramen Restaurant
2578,"North Toronto West, Lawrence Park",43.7143,-79.4065,The Cupcake Shoppe,43.71043413314239,-79.39911335887766,Cupcake Shop
2579,"North Toronto West, Lawrence Park",43.7143,-79.4065,Alleycatz Live Jazz Bar,43.71054780189708,-79.398826891894,Jazz Club
2580,"North Toronto West, Lawrence Park",43.7143,-79.4065,St. Clements - Yonge Parkette,43.71206179547874,-79.40425523454469,Park
2581,"North Toronto West, Lawrence Park",43.7143,-79.4065,NTCC Swimming Pool,43.710552812924895,-79.40578561334489,Gym Pool
2582,"North Toronto West, Lawrence Park",43.7143,-79.4065,Anytime Fitness,43.71765439,-79.40043421,Gym / Fitness Center
2583,"North Toronto West, Lawrence Park",43.7143,-79.4065,Glengrove Suites,43.71994664574377,-79.40079419830145,Hotel
2584,Davisville,43.702,-79.3853,Jules Cafe Patisserie,43.70413799694304,-79.38841260442167,Dessert Shop
2585,Davisville,43.702,-79.3853,Marigold Indian Bistro,43.702880859375,-79.38800811767578,Indian Restaurant
2586,Davisville,43.702,-79.3853,June Rowlands Park,43.70051698238234,-79.38918866607341,Park
2587,Davisville,43.702,-79.3853,Thobors Boulangerie Patisserie Café,43.704513877453266,-79.38861602551758,Café
2588,Davisville,43.702,-79.3853,Bread and Butter,43.70158248227423,-79.3873587869354,Sandwich Place
2589,Davisville,43.702,-79.3853,GoodLife Fitness Toronto Mount Pleasant and Davisville,43.700802,-79.386417,Gym
2590,Davisville,43.702,-79.3853,Zee Grill,43.70498511291793,-79.38847622354874,Seafood Restaurant
2591,Davisville,43.702,-79.3853,XO Gelato,43.70517671239303,-79.3887930388649,Dessert Shop
2592,Davisville,43.702,-79.3853,Thai Spicy House,43.7019616162845,-79.3875129672506,Thai Restaurant
2593,Davisville,43.702,-79.3853,Florentia Ristorante,43.703594,-79.3879846,Italian Restaurant
2594,Davisville,43.702,-79.3853,Istanbul Cafe & Espresso Bar,43.70789076616744,-79.39304884345168,Café
2595,Davisville,43.702,-79.3853,Viva Napoli,43.70575225315343,-79.38912464296774,Pizza Place
2596,Davisville,43.702,-79.3853,Mount Pleasant Cemetery,43.69738410694061,-79.38628568091416,Cemetery
2597,Davisville,43.702,-79.3853,Sakae Sushi,43.70494407149989,-79.38870408604551,Sushi Restaurant
2598,Davisville,43.702,-79.3853,Balsamico,43.70150469426698,-79.3971619446229,Italian Restaurant
2599,Davisville,43.702,-79.3853,Positano,43.704558,-79.38863854,Italian Restaurant
2600,Davisville,43.702,-79.3853,Hollywood Gelato,43.706905470630325,-79.37568813686414,Ice Cream Shop
2601,Davisville,43.702,-79.3853,Starbucks,43.705923,-79.389548,Coffee Shop
2602,Davisville,43.702,-79.3853,Loblaws,43.707244,-79.394701,Supermarket
2603,Davisville,43.702,-79.3853,Kamasutra,43.7039912915598,-79.37459682773826,Indian Restaurant
2604,Davisville,43.702,-79.3853,Little Sister,43.70155150459908,-79.39716269656391,Indonesian Restaurant
2605,Davisville,43.702,-79.3853,Bar Buca,43.706961,-79.394808,Italian Restaurant
2606,Davisville,43.702,-79.3853,La Salumeria,43.701254791219725,-79.39711671661385,Deli / Bodega
2607,Davisville,43.702,-79.3853,Flaky Tart,43.70653850357435,-79.38961139953942,Dessert Shop
2608,Davisville,43.702,-79.3853,Rahier Patisserie,43.705751208187394,-79.37534264644027,Bakery
2609,Davisville,43.702,-79.3853,Hazel's Diner,43.70210267511542,-79.3876176468172,Diner
2610,Davisville,43.702,-79.3853,Five Doors North,43.70223554183669,-79.39752587511825,Italian Restaurant
2611,Davisville,43.702,-79.3853,Rachel's Coffee House,43.70102127431561,-79.39702746087926,Café
2612,Davisville,43.702,-79.3853,Chacho's,43.697808,-79.389126,Mexican Restaurant
2613,Davisville,43.702,-79.3853,lit espresso,43.704438791101126,-79.37458987723409,Café
2614,Davisville,43.702,-79.3853,Echo Sushi,43.701276209959566,-79.39719155389227,Sushi Restaurant
2615,Davisville,43.702,-79.3853,Fukui Sushi,43.70633655841791,-79.37548016874129,Sushi Restaurant
2616,Davisville,43.702,-79.3853,Noorden Food x Bar,43.702814301684576,-79.3976454868861,Restaurant
2617,Davisville,43.702,-79.3853,Tabülè,43.700931800454605,-79.39707754696065,Middle Eastern Restaurant
2618,Davisville,43.702,-79.3853,Riz,43.70754099358982,-79.37588021310857,Asian Restaurant
2619,Davisville,43.702,-79.3853,The Smokin' Cigar,43.704653,-79.375002,Smoke Shop
2620,Davisville,43.702,-79.3853,La Carnita,43.70753317768306,-79.39449989909832,Taco Place
2621,Davisville,43.702,-79.3853,Crossfit Metric,43.70747956557104,-79.38985687683696,Gym
2622,Davisville,43.702,-79.3853,Merchant of Tennis,43.706641516210304,-79.37536843217276,Sporting Goods Shop
2623,Davisville,43.702,-79.3853,Hokkaido Sushi,43.708081718364554,-79.38999467246003,Sushi Restaurant
2624,Davisville,43.702,-79.3853,L'Avenue Bistro,43.70546151709722,-79.3751310960156,Restaurant
2625,Davisville,43.702,-79.3853,Patisserie La Cigogne,43.706616063827525,-79.37554891000032,Bakery
2626,Davisville,43.702,-79.3853,west coast kids,43.70705078685884,-79.3757560976803,Baby Store
2627,Davisville,43.702,-79.3853,St. Louis Bar & Grill,43.70156059631898,-79.3975579053515,Bar
2628,Davisville,43.702,-79.3853,De La Mer,43.705120753864556,-79.37485094933457,Fish Market
2629,Davisville,43.702,-79.3853,Banjara Indian Cuisine,43.7078104847312,-79.3932956275409,Indian Restaurant
2630,Davisville,43.702,-79.3853,Granite Brewery,43.70799119535042,-79.38994275728216,Brewery
2631,Davisville,43.702,-79.3853,Lola Sushi,43.70190300051086,-79.39754478712398,Sushi Restaurant
2632,Davisville,43.702,-79.3853,Toronto City Tennis Club,43.69842567235099,-79.39092989594947,Tennis Court
2633,Davisville,43.702,-79.3853,Mastermind Toys,43.704839243420075,-79.38854629838522,Toy / Game Store
2634,Davisville,43.702,-79.3853,Apple Tree Farmer's Market,43.70032613903132,-79.38976045544334,Farmers Market
2635,Davisville,43.702,-79.3853,The Bagel House,43.704923370250704,-79.37491799978652,Bagel Shop
2636,Davisville,43.702,-79.3853,Grano,43.701711544450895,-79.39731784785127,Italian Restaurant
2637,Davisville,43.702,-79.3853,Starbucks,43.698491,-79.396383,Coffee Shop
2638,Davisville,43.702,-79.3853,Starving Artist,43.701538,-79.38724,Restaurant
2639,Davisville,43.702,-79.3853,The Wallace Gastropub,43.69931353346797,-79.39691946842647,Gastropub
2640,Davisville,43.702,-79.3853,Eat Indian By Amaya,43.705591752336446,-79.37517794845704,Indian Restaurant
2641,Davisville,43.702,-79.3853,Satay on the Road,43.70555149342382,-79.37520425000197,Thai Restaurant
2642,Davisville,43.702,-79.3853,Panago,43.70802010192862,-79.39243579339883,Pizza Place
2643,Davisville,43.702,-79.3853,Coquine Restaurant,43.70262346819862,-79.39742931913001,French Restaurant
2644,Davisville,43.702,-79.3853,Starbucks,43.70519,-79.37476,Coffee Shop
2645,Davisville,43.702,-79.3853,Petro-Canada,43.70226903889355,-79.38795536756516,Gas Station
2646,Davisville,43.702,-79.3853,Sushi Supreme,43.70056322248802,-79.39711818948349,Sushi Restaurant
2647,Davisville,43.702,-79.3853,Duff's Famous Wings,43.70615680065285,-79.37540317221469,Wings Joint
2648,Davisville,43.702,-79.3853,Zezafoun Syrian Cuisine,43.702667,-79.39712,Syrian Restaurant
2649,Davisville,43.702,-79.3853,Gelato Simply Italian,43.702080446732495,-79.39747494399498,Ice Cream Shop
2650,Davisville,43.702,-79.3853,souvlaki express,43.70737794652891,-79.38984793934696,Greek Restaurant
2651,Davisville,43.702,-79.3853,Subway,43.70176337400996,-79.38780495416756,Sandwich Place
2652,Davisville,43.702,-79.3853,COBS Bread,43.70498779206165,-79.37490726942397,Bakery
2653,Davisville,43.702,-79.3853,Second Cup,43.704344001380505,-79.38865888961692,Coffee Shop
2654,Davisville,43.702,-79.3853,Pizza Pizza,43.69896291032417,-79.39670128803847,Pizza Place
2655,Davisville,43.702,-79.3853,TD Canada Trust,43.6995479,-79.3972046,Bank
2656,Davisville,43.702,-79.3853,KFC,43.6993,-79.3869,Fast Food Restaurant
2657,Davisville,43.702,-79.3853,Indian Street Food Co.,43.7080316171988,-79.37608602446167,Indian Restaurant
2658,Davisville,43.702,-79.3853,Eggstatic,43.705487,-79.3753,Breakfast Spot
2659,Davisville,43.702,-79.3853,Flaming Stove,43.6982734596517,-79.39583125603463,Indian Restaurant
2660,Davisville,43.702,-79.3853,Lemongrass,43.70664962186439,-79.37558640756598,Asian Restaurant
2661,Davisville,43.702,-79.3853,Quick Pita,43.707959341587404,-79.39261150810752,Middle Eastern Restaurant
2662,Davisville,43.702,-79.3853,Il Sogno,43.70051970377133,-79.39694414493479,Italian Restaurant
2663,Davisville,43.702,-79.3853,Marcheleo's Gourmet Marketplace,43.70804065392919,-79.39219480282117,Gourmet Shop
2664,Davisville,43.702,-79.3853,Mexico Lindo,43.70643962250426,-79.3754514172851,Mexican Restaurant
2665,Davisville,43.702,-79.3853,RBC Royal Bank,43.70491969665042,-79.3751759827137,Bank
2666,Davisville,43.702,-79.3853,Second Cup,43.6976522124446,-79.3962939322264,Coffee Shop
2667,Davisville,43.702,-79.3853,Hasty Market,43.69828874578915,-79.39588738795761,Convenience Store
2668,Davisville,43.702,-79.3853,Pizza Hut,43.70078245458443,-79.3730836474508,Pizza Place
2669,Davisville,43.702,-79.3853,Meow Cat Cafe,43.702927,-79.38819,Café
2670,Davisville,43.702,-79.3853,Pizza Pizza,43.70613821755869,-79.38929246805056,Pizza Place
2671,Davisville,43.702,-79.3853,Red Lantern,43.69789287460115,-79.3893300630123,Gastropub
2672,Davisville,43.702,-79.3853,TD Canada Trust,43.70414991272818,-79.37430158257479,Bank
2673,Davisville,43.702,-79.3853,Epi Breads,43.70426507788239,-79.37462883894152,Bakery
2674,Davisville,43.702,-79.3853,Shoppers Drug Mart,43.707806,-79.389893,Pharmacy
2675,Davisville,43.702,-79.3853,McSorley's Saloon and Grill,43.704784864570144,-79.37486807284209,Bar
2676,Davisville,43.702,-79.3853,Subway,43.703626727819554,-79.37411814534016,Sandwich Place
2677,Davisville,43.702,-79.3853,valu-mart,43.70353,-79.374591,Grocery Store
2678,Davisville,43.702,-79.3853,Hodgson Artificial Ice Rink,43.70137899201321,-79.38596130492859,Skating Rink
2679,Davisville,43.702,-79.3853,South China Restaurant,43.701899125684406,-79.38764921558948,Chinese Restaurant
2680,Davisville,43.702,-79.3853,Wild Wing,43.704307103074555,-79.37478896814173,Wings Joint
2681,Davisville,43.702,-79.3853,Subway,43.7084743635371,-79.39067425664052,Sandwich Place
2682,Davisville,43.702,-79.3853,Originals,43.70727157224929,-79.37583338101531,American Restaurant
2683,Davisville,43.702,-79.3853,Pizza Pizza,43.707029,-79.37568,Pizza Place
2684,"Moore Park, Summerhill East",43.6899,-79.3853,9bars,43.68865967473641,-79.3919401630648,Café
2685,"Moore Park, Summerhill East",43.6899,-79.3853,The Bagel House,43.68737388880937,-79.39369634343205,Bagel Shop
2686,"Moore Park, Summerhill East",43.6899,-79.3853,Rosehill Reservoir,43.68630352898223,-79.38813304564451,Park
2687,"Moore Park, Summerhill East",43.6899,-79.3853,Sobeys Urban Fresh St. Clair,43.688479,-79.390769,Grocery Store
2688,"Moore Park, Summerhill East",43.6899,-79.3853,David A. Balfour Park,43.68562946634291,-79.38807806508385,Park
2689,"Moore Park, Summerhill East",43.6899,-79.3853,New Thai Restaurant,43.68886917362422,-79.39116302160036,Thai Restaurant
2690,"Moore Park, Summerhill East",43.6899,-79.3853,Kwan Restaurant,43.688737166789785,-79.39435863931413,Cantonese Restaurant
2691,"Moore Park, Summerhill East",43.6899,-79.3853,Pure Fitness,43.693006599930136,-79.38778127126965,Gym
2692,"Moore Park, Summerhill East",43.6899,-79.3853,Hero Certified Burgers,43.687117820671794,-79.39355904327628,Burger Joint
2693,"Moore Park, Summerhill East",43.6899,-79.3853,Aroma Espresso Bar,43.68714526310894,-79.39352053736978,Café
2694,"Moore Park, Summerhill East",43.6899,-79.3853,Schnitzel HUB,43.687378678206514,-79.39368318065463,German Restaurant
2695,"Moore Park, Summerhill East",43.6899,-79.3853,GoodLife Fitness Toronto Yonge and St Clair,43.688484,-79.393781,Gym
2696,"Moore Park, Summerhill East",43.6899,-79.3853,Suki Japanese Cuisine,43.68866817066987,-79.3918540007956,Japanese Restaurant
2697,"Moore Park, Summerhill East",43.6899,-79.3853,Shoppers Drug Mart,43.689255,-79.394496,Pharmacy
2698,"Moore Park, Summerhill East",43.6899,-79.3853,Starbucks,43.688467,-79.393801,Coffee Shop
2699,"Moore Park, Summerhill East",43.6899,-79.3853,Mermaid Fish & Grill,43.68868,-79.392063,Seafood Restaurant
2700,"Moore Park, Summerhill East",43.6899,-79.3853,Second Cup,43.688257261406534,-79.39377786984645,Coffee Shop
2701,"Moore Park, Summerhill East",43.6899,-79.3853,Subway,43.6886981251478,-79.392031084113,Sandwich Place
2702,"Moore Park, Summerhill East",43.6899,-79.3853,Loblaws St. Clair And Yonge,43.688569,-79.394034,Grocery Store
2703,"Moore Park, Summerhill East",43.6899,-79.3853,TD Canada Trust,43.68831188747696,-79.39384818077093,Bank
2704,"Moore Park, Summerhill East",43.6899,-79.3853,Loblaws,43.688484,-79.393781,Grocery Store
2705,"Moore Park, Summerhill East",43.6899,-79.3853,Moore Park Tennis Club,43.693289308734215,-79.38289953522846,Tennis Court
2706,"Moore Park, Summerhill East",43.6899,-79.3853,Starbucks,43.686152,-79.392874,Coffee Shop
2707,"Moore Park, Summerhill East",43.6899,-79.3853,Thai Express,43.68839969248036,-79.3930962577708,Thai Restaurant
2708,"Moore Park, Summerhill East",43.6899,-79.3853,Ywca,43.68491731,-79.38955532,Gym / Fitness Center
2709,"Moore Park, Summerhill East",43.6899,-79.3853,Sushi Gen,43.68886229852844,-79.3944898110323,Sushi Restaurant
2710,"Moore Park, Summerhill East",43.6899,-79.3853,Midtown Digital,43.687128,-79.393447,Electronics Store
2711,Downsview,43.7568,-79.521,Best Western Plus Toronto North York Hotel & Suites,43.756887077444425,-79.52877948651798,Hotel
2712,Downsview,43.7568,-79.521,Pho Com Viet Nam,43.75663119859895,-79.51833633068185,Vietnamese Restaurant
2713,Downsview,43.7568,-79.521,Popeyes Louisiana Kitchen,43.75660425382002,-79.51604685393343,Fried Chicken Joint
2714,Downsview,43.7568,-79.521,Shoppers Drug Mart,43.756147,-79.515843,Pharmacy
2715,Downsview,43.7568,-79.521,Commisso Bakery,43.748678,-79.51726151,Tea Room
2716,Downsview,43.7568,-79.521,Pizza Hut,43.75633958118749,-79.51781778764257,Pizza Place
2717,Downsview,43.7568,-79.521,Nella Cutlery,43.763957,-79.529793,Kitchen Supply Store
2718,Downsview,43.7568,-79.521,Holiday Inn Express Toronto-North York,43.75623244271852,-79.52734789199224,Hotel
2719,Downsview,43.7568,-79.521,KFC,43.7566,-79.5181,Fast Food Restaurant
2720,Downsview,43.7568,-79.521,Durante's No Frills,43.758178,-79.51968,Grocery Store
2721,Downsview,43.7568,-79.521,The Beer Store,43.7560941,-79.5162392,Beer Store
2722,Downsview,43.7568,-79.521,Petro-Canada,43.757187,-79.517778,Gas Station
2723,Downsview,43.7568,-79.521,Pizza Pizza,43.756185976894656,-79.5154595375061,Pizza Place
2724,Downsview,43.7568,-79.521,Subway,43.75622810178744,-79.51833268621584,Sandwich Place
2725,Downsview,43.7568,-79.521,McDonald's,43.757325,-79.514091,Fast Food Restaurant
2726,Downsview,43.7568,-79.521,Tim Hortons,43.75434420900222,-79.52702411134463,Coffee Shop
2727,Downsview,43.7568,-79.521,Tim Hortons,43.7561284,-79.5162657,Coffee Shop
2728,Downsview,43.7568,-79.521,Dollarama,43.758177,-79.519679,Discount Store
2729,Downsview,43.7568,-79.521,Petro-Canada,43.766586,-79.51987,Gas Station
2730,Downsview,43.7568,-79.521,Dollarama,43.75677,-79.515084,Discount Store
2731,Downsview,43.7568,-79.521,Pita Land,43.757520253440326,-79.51462786652858,Falafel Restaurant
2732,Downsview,43.7568,-79.521,Yorkwoods Plaza,43.75013936233313,-79.51505063356379,Plaza
2733,Downsview,43.7568,-79.521,Rexall,43.76659,-79.519852,Pharmacy
2734,Downsview,43.7568,-79.521,York Woods Library Theatre,43.75873643074413,-79.50745150940088,Theater
2735,Downsview,43.7568,-79.521,Yorkwoods Library Theatre,43.759066879664786,-79.5075343183943,Theater
2736,Downsview,43.7568,-79.521,Discount Car and Truck Rentals,43.7472033,-79.53027399999999,Automotive Shop
2737,Downsview,43.7568,-79.521,Smart Choice Foodmart,43.76920711023722,-79.52143033479608,Grocery Store
2738,Downsview,43.7568,-79.521,CM STAIRS,43.74486960000001,-79.52588300000002,Construction & Landscaping
2739,Downsview,43.7568,-79.521,Mac's Convenience Store,43.76933566288619,-79.52110641923016,Snack Place
2740,Downsview,43.7568,-79.521,Tri Star Restaurant,43.76933638194449,-79.52024995897516,Chinese Restaurant
2741,Downsview,43.7568,-79.521,John Booth Memorial Arena,43.769548855413575,-79.52324753470374,Skating Rink
2742,Victoria Village,43.7276,-79.3148,Armenian Kitchen,43.73107096414275,-79.30539020048727,Middle Eastern Restaurant
2743,Victoria Village,43.7276,-79.3148,Victoria Village Arena,43.72348055545508,-79.31563520925143,Hockey Arena
2744,Victoria Village,43.7276,-79.3148,Jatujak,43.736207542145884,-79.30766830088342,Thai Restaurant
2745,Victoria Village,43.7276,-79.3148,Portugril,43.72581876267242,-79.31278541470671,Portuguese Restaurant
2746,Victoria Village,43.7276,-79.3148,Bulk Barn,43.726398794850354,-79.29996389360734,Grocery Store
2747,Victoria Village,43.7276,-79.3148,Tim Hortons,43.72339929887286,-79.30264703929424,Coffee Shop
2748,Victoria Village,43.7276,-79.3148,Tim Hortons,43.725516631714754,-79.31310251366091,Coffee Shop
2749,Victoria Village,43.7276,-79.3148,Your Dollar Store With More,43.72621552293898,-79.29997445790661,Thrift / Vintage Store
2750,Victoria Village,43.7276,-79.3148,Toronto Soccerplex,43.734971422149435,-79.32481355250454,Soccer Field
2751,Victoria Village,43.7276,-79.3148,Flemingdon Park Golf Course,43.72230988036648,-79.32668919449756,Golf Course
2752,Victoria Village,43.7276,-79.3148,Subway,43.72280019353569,-79.30346538577851,Sandwich Place
2753,Victoria Village,43.7276,-79.3148,Eglinton Ave E & Sloane Ave/Bermondsey Rd,43.726086,-79.31362,Intersection
2754,Victoria Village,43.7276,-79.3148,The Frig,43.72705130603407,-79.31741760908679,French Restaurant
2755,Victoria Village,43.7276,-79.3148,Pizza Nova,43.725823726352196,-79.31286041792907,Pizza Place
2756,Victoria Village,43.7276,-79.3148,Shoppers Drug Mart,43.724034,-79.300677,Pharmacy
2757,Victoria Village,43.7276,-79.3148,Wigmore Park,43.731023438497964,-79.3107706628902,Park
2758,Victoria Village,43.7276,-79.3148,Tim Hortons,43.7270816,-79.327143,Coffee Shop
2759,Victoria Village,43.7276,-79.3148,Extreme Fun Indoor Playground,43.720914,-79.312516,Playground
2760,Victoria Village,43.7276,-79.3148,Value Village,43.726177913526385,-79.30281878706506,Thrift / Vintage Store
2761,Victoria Village,43.7276,-79.3148,Pizza Hut,43.72237022949396,-79.30300689561652,Pizza Place
2762,Victoria Village,43.7276,-79.3148,TTC Bus #24 Victoria Park Ave,43.73519712929972,-79.30697679519653,Bus Line
2763,Victoria Village,43.7276,-79.3148,Sweeny Park,43.7370861,-79.3154547,Park
2764,Victoria Village,43.7276,-79.3148,Toronto Don Valley Hotel and Suites,43.724853496431805,-79.32803128922818,Hotel
2765,Victoria Village,43.7276,-79.3148,Concorde Park Condo Gym,43.73083247207351,-79.32723190645657,Gym
2766,Victoria Village,43.7276,-79.3148,Wire Master,43.737158363571325,-79.31692242622375,Home Service
2767,Victoria Village,43.7276,-79.3148,Osmow's Authentic Mediterranean Restaurant,43.735943,-79.308014,Mediterranean Restaurant
2768,Victoria Village,43.7276,-79.3148,Tridel Accolade Gym,43.72440273385244,-79.32778875944257,Gym / Fitness Center
2769,Victoria Village,43.7276,-79.3148,Freeman Formal Wear,43.71755636140195,-79.3134339002133,Men's Store
2770,Victoria Village,43.7276,-79.3148,Bamboo Garden,43.73596810935831,-79.30623638143747,Chinese Restaurant
2771,Victoria Village,43.7276,-79.3148,K C McFlys,43.73598654734451,-79.30620886692107,Wings Joint
2772,Victoria Village,43.7276,-79.3148,LF Optical Warehouse,43.7171540199557,-79.31084769974869,Optical Shop
2773,Victoria Village,43.7276,-79.3148,Undisputed Mixed Martial Arts,43.717133394165884,-79.31082147441087,Martial Arts School
2774,"Parkdale, Roncesvalles",43.6469,-79.4521,Pizzeria Defina,43.648722638277675,-79.44985455915354,Pizza Place
2775,"Parkdale, Roncesvalles",43.6469,-79.4521,Barque Smokehouse,43.648056674430094,-79.4495705745465,BBQ Joint
2776,"Parkdale, Roncesvalles",43.6469,-79.4521,The Dizzy Gastro Sports Pub,43.6483056117907,-79.44964625984929,Gastropub
2777,"Parkdale, Roncesvalles",43.6469,-79.4521,Mabel's Bakery,43.648707235576516,-79.44992146507896,Bakery
2778,"Parkdale, Roncesvalles",43.6469,-79.4521,The Chocolateria,43.64992822697901,-79.45043667719423,Dessert Shop
2779,"Parkdale, Roncesvalles",43.6469,-79.4521,The Ace,43.646144199851925,-79.44886018312049,American Restaurant
2780,"Parkdale, Roncesvalles",43.6469,-79.4521,The Mercantile,43.64794843787414,-79.44956275902172,Gourmet Shop
2781,"Parkdale, Roncesvalles",43.6469,-79.4521,Barque Butcher Bar,43.64764077822067,-79.44948581202844,Butcher
2782,"Parkdale, Roncesvalles",43.6469,-79.4521,Café Polonez,43.645113109705804,-79.44851660549037,Eastern European Restaurant
2783,"Parkdale, Roncesvalles",43.6469,-79.4521,Lit Espresso Bar,43.64584589665229,-79.44882985644458,Coffee Shop
2784,"Parkdale, Roncesvalles",43.6469,-79.4521,Ed's Real Scoop,43.64493193175704,-79.44846130053051,Ice Cream Shop
2785,"Parkdale, Roncesvalles",43.6469,-79.4521,Inter Steer,43.64979631005809,-79.45030983497107,Eastern European Restaurant
2786,"Parkdale, Roncesvalles",43.6469,-79.4521,Domani Restaurant & Wine Bar,43.649235,-79.450229,Italian Restaurant
2787,"Parkdale, Roncesvalles",43.6469,-79.4521,La Cubana,43.65091223991817,-79.45090936982271,Cuban Restaurant
2788,"Parkdale, Roncesvalles",43.6469,-79.4521,Offleash Dog Trail - High Park,43.64548543069719,-79.45874691009521,Dog Run
2789,"Parkdale, Roncesvalles",43.6469,-79.4521,Cider House,43.65068788125521,-79.45068513648656,Restaurant
2790,"Parkdale, Roncesvalles",43.6469,-79.4521,Revue Cinema,43.65111215463428,-79.4509612383593,Movie Theater
2791,"Parkdale, Roncesvalles",43.6469,-79.4521,Jamie Bell Adventure Playground,43.643587157480276,-79.45686273680712,Playground
2792,"Parkdale, Roncesvalles",43.6469,-79.4521,Sushi On Roncy,43.647862405268434,-79.44949300964225,Sushi Restaurant
2793,"Parkdale, Roncesvalles",43.6469,-79.4521,Another Story Bookshop,43.64854385366879,-79.4498274688279,Bookstore
2794,"Parkdale, Roncesvalles",43.6469,-79.4521,Reunion Island Coffee Bar,43.65046251706493,-79.45060981846792,Coffee Shop
2795,"Parkdale, Roncesvalles",43.6469,-79.4521,Extra Butter,43.64753717441561,-79.44946908275794,Café
2796,"Parkdale, Roncesvalles",43.6469,-79.4521,De La Mer,43.64777348396022,-79.4495822604021,Fish Market
2797,"Parkdale, Roncesvalles",43.6469,-79.4521,Qi Natural Food,43.64581683069303,-79.44881046692572,Food & Drink Shop
2798,"Parkdale, Roncesvalles",43.6469,-79.4521,Aris Place,43.646075591799324,-79.44884027778438,American Restaurant
2799,"Parkdale, Roncesvalles",43.6469,-79.4521,Sorauren Avenue Park,43.648443306627975,-79.44340467453002,Park
2800,"Parkdale, Roncesvalles",43.6469,-79.4521,Bandit Brewery,43.6526634604728,-79.44945153052217,Brewery
2801,"Parkdale, Roncesvalles",43.6469,-79.4521,Fantail,43.64918861123302,-79.45008588853764,Café
