,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
6625,Midtown,40.75469110270623,-73.98166882730304,Bryant Park Grill,40.753433372011514,-73.9833686571817,American Restaurant
6626,Midtown,40.75469110270623,-73.98166882730304,Nintendo NY,40.758086775583344,-73.97936464398356,Video Game Store
6627,Midtown,40.75469110270623,-73.98166882730304,Minskoff Theatre,40.75738906224092,-73.98553701970972,Theater
6628,Midtown,40.75469110270623,-73.98166882730304,Tony's Di Napoli,40.75643191257544,-73.98550393311821,Italian Restaurant
6629,Midtown,40.75469110270623,-73.98166882730304,Jimmy's Corner,40.75669828942629,-73.98468991954745,Bar
6630,Midtown,40.75469110270623,-73.98166882730304,John Allan's,40.75517328250666,-73.97683524920286,Salon / Barbershop
6631,Midtown,40.75469110270623,-73.98166882730304,Cocina Del Sur,40.75172354079234,-73.9845366072478,South American Restaurant
6632,Murray Hill,40.748303077252174,-73.97833207924127,Ippodo Tea Co.,40.749757350648515,-73.9777326596245,Tea Room
6633,Murray Hill,40.748303077252174,-73.97833207924127,Perk Kafe,40.747768,-73.977363,Coffee Shop
6634,Murray Hill,40.748303077252174,-73.97833207924127,Sons of Thunder,40.74797027402464,-73.97575060170206,Hawaiian Restaurant
6635,Murray Hill,40.748303077252174,-73.97833207924127,Shake Shack,40.74966574698551,-73.97571869830242,Burger Joint
6636,Murray Hill,40.748303077252174,-73.97833207924127,The Morgan Library & Museum,40.74921,-73.98153,Museum
6637,Murray Hill,40.748303077252174,-73.97833207924127,Sushi Ryusei,40.748354,-73.97520300000001,Sushi Restaurant
6638,Murray Hill,40.748303077252174,-73.97833207924127,Franchia,40.74754904507587,-73.981123802193,Vegetarian / Vegan Restaurant
6639,Murray Hill,40.748303077252174,-73.97833207924127,Sarge's Delicatessen & Diner,40.74726357893965,-73.97705848354722,Jewish Restaurant
6640,Murray Hill,40.748303077252174,-73.97833207924127,The Raines Law Room at The William,40.750487,-73.980146,Speakeasy
6641,Murray Hill,40.748303077252174,-73.97833207924127,Pod 39 Hotel,40.749334153452835,-73.97660833694302,Hotel
6642,Murray Hill,40.748303077252174,-73.97833207924127,"The Renwick Hotel, Curio Collection by Hilton",40.7501843,-73.9776037,Hotel
6643,Murray Hill,40.748303077252174,-73.97833207924127,Villa Berulia,40.74686337158743,-73.98061952888928,Italian Restaurant
6644,Murray Hill,40.748303077252174,-73.97833207924127,Momosan Ramen & Sake,40.749953,-73.977184,Ramen Restaurant
6645,Murray Hill,40.748303077252174,-73.97833207924127,Rossinis,40.749056388003616,-73.97902929114717,Italian Restaurant
6646,Murray Hill,40.748303077252174,-73.97833207924127,Blink Fitness,40.749334,-73.975913,Gym
6647,Murray Hill,40.748303077252174,-73.97833207924127,Little Alley,40.747326320874585,-73.9770164277044,Shanghai Restaurant
6648,Murray Hill,40.748303077252174,-73.97833207924127,Lucid Cafe,40.748754,-73.977916,Coffee Shop
6649,Murray Hill,40.748303077252174,-73.97833207924127,Tempura Matsui,40.7484611562686,-73.97497442973443,Japanese Restaurant
6650,Murray Hill,40.748303077252174,-73.97833207924127,Num Pang Sandwich Shop,40.750522,-73.976124,Sandwich Place
6651,Murray Hill,40.748303077252174,-73.97833207924127,Katagiri,40.75087050808319,-73.9767551161243,Grocery Store
6652,Murray Hill,40.748303077252174,-73.97833207924127,City Beer,40.7486191,-73.97570259999999,Bar
6653,Murray Hill,40.748303077252174,-73.97833207924127,Delectica,40.74811642380029,-73.9764454132702,Café
6654,Murray Hill,40.748303077252174,-73.97833207924127,Bareburger,40.746151934915,-73.97813209894593,Burger Joint
6655,Murray Hill,40.748303077252174,-73.97833207924127,Cask Bar & Kitchen,40.745366347319944,-73.9791266488786,Pub
6656,Murray Hill,40.748303077252174,-73.97833207924127,Zucker's Bagels & Smoked Fish,40.75053251798501,-73.97686735767212,Bagel Shop
6657,Murray Hill,40.748303077252174,-73.97833207924127,The Kitano Hotel New York,40.74956656240437,-73.97967286535889,Hotel
6658,Murray Hill,40.748303077252174,-73.97833207924127,Murray Hill Market,40.74639457940594,-73.97966102783904,Deli / Bodega
6659,Murray Hill,40.748303077252174,-73.97833207924127,European Wax Center,40.74537922208471,-73.97718323153906,Health & Beauty Service
6660,Murray Hill,40.748303077252174,-73.97833207924127,Zuma New York,40.75052689410716,-73.980782390213,Japanese Restaurant
6661,Murray Hill,40.748303077252174,-73.97833207924127,The William,40.7506733156513,-73.9800774301285,Hotel
6662,Murray Hill,40.748303077252174,-73.97833207924127,Pio Pio,40.74553544204786,-73.97762608657818,Peruvian Restaurant
6663,Murray Hill,40.748303077252174,-73.97833207924127,Oaxaca Taqueria,40.74546552439759,-73.97940322262632,Taco Place
6664,Murray Hill,40.748303077252174,-73.97833207924127,Omar's Mediterranean Cuisine,40.750943,-73.98102,Mediterranean Restaurant
6665,Murray Hill,40.748303077252174,-73.97833207924127,Wolfgang's Steakhouse,40.746531281640806,-73.98195293767795,Steakhouse
6666,Murray Hill,40.748303077252174,-73.97833207924127,Omusubi Gonbei,40.75092439033842,-73.9769462752827,Japanese Restaurant
6667,Murray Hill,40.748303077252174,-73.97833207924127,2nd Ave Deli,40.745118,-73.97903,Jewish Restaurant
6668,Murray Hill,40.748303077252174,-73.97833207924127,The Pho 5,40.748838,-73.97621099999999,Vietnamese Restaurant
6669,Murray Hill,40.748303077252174,-73.97833207924127,Community Church of New York (CCNY) - Unitarian Universalist,40.74802781801001,-73.9815726397407,Event Space
6670,Murray Hill,40.748303077252174,-73.97833207924127,Café China,40.7499796904135,-73.98223427700086,Chinese Restaurant
6671,Murray Hill,40.748303077252174,-73.97833207924127,Park Avenue Tavern,40.75021246689691,-73.97868967857357,Bar
6672,Murray Hill,40.748303077252174,-73.97833207924127,Crunch Fitness - 34th Street,40.74503265187938,-73.97710514599794,Gym / Fitness Center
6673,Murray Hill,40.748303077252174,-73.97833207924127,Sophie's Cuban Cuisine,40.75056331810922,-73.97663563349062,Cuban Restaurant
6674,Murray Hill,40.748303077252174,-73.97833207924127,Juice Generation,40.751412337284314,-73.9765369892121,Juice Bar
6675,Murray Hill,40.748303077252174,-73.97833207924127,Los Tacos No. 1,40.751522,-73.977651,Taco Place
6676,Murray Hill,40.748303077252174,-73.97833207924127,The Flying Cock,40.745327,-73.978281,Pub
6677,Murray Hill,40.748303077252174,-73.97833207924127,New York Design Center,40.745460272300605,-73.98046429491397,Furniture / Home Store
6678,Murray Hill,40.748303077252174,-73.97833207924127,Benjamin Steakhouse Prime,40.75138502109964,-73.97961650340953,American Restaurant
6679,Murray Hill,40.748303077252174,-73.97833207924127,Juice Generation,40.746381,-73.982156,Juice Bar
6680,Murray Hill,40.748303077252174,-73.97833207924127,305 Fitness MIDTOWN,40.74679016051969,-73.98288534895833,Gym / Fitness Center
6681,Murray Hill,40.748303077252174,-73.97833207924127,Equinox Park Avenue,40.746093,-73.98135,Gym
6682,Murray Hill,40.748303077252174,-73.97833207924127,Fields Good Chicken,40.751193,-73.979729,Restaurant
6683,Murray Hill,40.748303077252174,-73.97833207924127,Insomnia Cookies,40.744996830649896,-73.97867463901457,Bakery
6684,Murray Hill,40.748303077252174,-73.97833207924127,Alidoro,40.751171895559835,-73.98110662502059,Sandwich Place
6685,Murray Hill,40.748303077252174,-73.97833207924127,Zengo,40.74970033,-73.97561883,Latin American Restaurant
6686,Murray Hill,40.748303077252174,-73.97833207924127,Everybody Fights,40.75208707773447,-73.97944973218665,Boxing Gym
6687,Murray Hill,40.748303077252174,-73.97833207924127,Garlic New York Pizza Bar,40.745068175947466,-73.97566605746329,Pizza Place
6688,Murray Hill,40.748303077252174,-73.97833207924127,Taylor St. Baristas,40.75141927853027,-73.97976770103656,Coffee Shop
6689,Murray Hill,40.748303077252174,-73.97833207924127,The Marmara Park Avenue,40.745412,-73.9815899,Resort
6690,Murray Hill,40.748303077252174,-73.97833207924127,Tina's Cuban Cuisine,40.7474653967574,-73.98330692383087,Cuban Restaurant
6691,Murray Hill,40.748303077252174,-73.97833207924127,Sticky's Finger Joint,40.74505372839559,-73.97885964232785,Fried Chicken Joint
6692,Murray Hill,40.748303077252174,-73.97833207924127,Piccolo Cafe,40.749868248594524,-73.98146694599146,Italian Restaurant
6693,Murray Hill,40.748303077252174,-73.97833207924127,Baked By Melissa,40.751762426902474,-73.97664732307807,Cupcake Shop
6694,Murray Hill,40.748303077252174,-73.97833207924127,Sai Gon Dep,40.74770075333206,-73.97378815410889,Vietnamese Restaurant
6695,Murray Hill,40.748303077252174,-73.97833207924127,Lan Larb Midtown,40.74533363204334,-73.9755277555111,Thai Restaurant
6696,Murray Hill,40.748303077252174,-73.97833207924127,Pret A Manger,40.750888437707104,-73.9785345011187,Sandwich Place
6697,Murray Hill,40.748303077252174,-73.97833207924127,Chrysler Building,40.75170702670782,-73.97557346647744,Building
6698,Murray Hill,40.748303077252174,-73.97833207924127,Vanderbilt Tennis Club,40.7522516986295,-73.97747671968195,Tennis Stadium
6699,Murray Hill,40.748303077252174,-73.97833207924127,Blue Bottle Coffee,40.75218,-73.97824,Coffee Shop
6700,Murray Hill,40.748303077252174,-73.97833207924127,The Capital Grille,40.75105247439972,-73.97507825545438,American Restaurant
6701,Murray Hill,40.748303077252174,-73.97833207924127,The Long Hall Pub & Grocery,40.7472795,-73.9821619,Bar
6702,Murray Hill,40.748303077252174,-73.97833207924127,Trader Joe's,40.7439690546443,-73.97910386323929,Grocery Store
6703,Murray Hill,40.748303077252174,-73.97833207924127,CrossFit Solace,40.74617150115289,-73.9831643795631,Gym / Fitness Center
6704,Murray Hill,40.748303077252174,-73.97833207924127,Poketeria,40.749567043297816,-73.98326915386704,Poke Place
6705,Murray Hill,40.748303077252174,-73.97833207924127,Murray Hill Diner,40.745873578411214,-73.98017187604948,Diner
6706,Murray Hill,40.748303077252174,-73.97833207924127,Walters Pet Styles,40.744945872676524,-73.9783022077771,Pet Service
6707,Murray Hill,40.748303077252174,-73.97833207924127,Pret A Manger,40.74610215801135,-73.98206990777314,Sandwich Place
6708,Murray Hill,40.748303077252174,-73.97833207924127,"The Langham, New York, Fifth Avenue",40.7501438,-73.9835325,Hotel
6709,Murray Hill,40.748303077252174,-73.97833207924127,Grand Central Market,40.75232059237988,-73.97608637809753,Gourmet Shop
6710,Murray Hill,40.748303077252174,-73.97833207924127,Potbelly Sandwich Shop,40.751218580049,-73.9789338191635,Sandwich Place
6711,Murray Hill,40.748303077252174,-73.97833207924127,Grand Central Terminal,40.75254120206917,-73.97680742658142,Train Station
6712,Murray Hill,40.748303077252174,-73.97833207924127,The Ginger Man,40.749354555307214,-73.98279347884746,Bar
6713,Murray Hill,40.748303077252174,-73.97833207924127,Hilton Garden Inn,40.746849,-73.9822311,Hotel
6714,Murray Hill,40.748303077252174,-73.97833207924127,Baby Bo's Cantina,40.74504810846564,-73.97574844510618,Mexican Restaurant
6715,Murray Hill,40.748303077252174,-73.97833207924127,Montagu's Gusto,40.74555834476401,-73.97522572857501,American Restaurant
6716,Murray Hill,40.748303077252174,-73.97833207924127,Step Up Skin Laser,40.7511814,-73.98215979999999,Health & Beauty Service
6717,Murray Hill,40.748303077252174,-73.97833207924127,Vezzo Thin Crust Pizza,40.74450945040423,-73.98117652160661,Pizza Place
6718,Murray Hill,40.748303077252174,-73.97833207924127,EONS Greek Food for Life,40.74520806908018,-73.97565060176736,Greek Restaurant
6719,Murray Hill,40.748303077252174,-73.97833207924127,Buttercup Bake Shop,40.74708083392004,-73.98363766959531,Bakery
6720,Murray Hill,40.748303077252174,-73.97833207924127,Grand Hyatt Grand Club,40.75177981344929,-73.97667887115587,Café
6721,Murray Hill,40.748303077252174,-73.97833207924127,Open Kitchen,40.74681171478884,-73.98293487467083,Restaurant
6722,Murray Hill,40.748303077252174,-73.97833207924127,Windsor Wine Shop,40.74469648265328,-73.97884703979113,Wine Shop
6723,Murray Hill,40.748303077252174,-73.97833207924127,Ai Fiori,40.7500752,-73.9837835,Italian Restaurant
6724,Murray Hill,40.748303077252174,-73.97833207924127,Chocolat Michel Cluizel,40.748217,-73.982433,Candy Store
6725,Murray Hill,40.748303077252174,-73.97833207924127,Library Walk,40.75226206244271,-73.97956228568869,Other Great Outdoors
6726,Murray Hill,40.748303077252174,-73.97833207924127,Pokéworks,40.751076,-73.9768475,Poke Place
6727,Murray Hill,40.748303077252174,-73.97833207924127,Shake Shack,40.752651,-73.977108,Burger Joint
6728,Murray Hill,40.748303077252174,-73.97833207924127,mang'Oh yoga,40.74744599731651,-73.9726136084391,Yoga Studio
6729,Murray Hill,40.748303077252174,-73.97833207924127,Murray's Cheese at Grand Central Market,40.75212731107714,-73.97542054413577,Cheese Shop
6730,Murray Hill,40.748303077252174,-73.97833207924127,Gregory's Coffee,40.7516212,-73.9807539,Coffee Shop
6731,Murray Hill,40.748303077252174,-73.97833207924127,Café Zaiya,40.752295,-73.980433,Japanese Restaurant
6732,Chelsea,40.744034706747975,-74.00311633472813,Milk & Hops Chelsea,40.74475130697248,-74.00259535094713,Beer Bar
6733,Chelsea,40.744034706747975,-74.00311633472813,Dil-e Punjab Deli,40.74484451009235,-74.00252750283143,Indian Restaurant
6734,Chelsea,40.744034706747975,-74.00311633472813,Bathtub Gin,40.74363822116563,-74.00328979578983,Speakeasy
6735,Chelsea,40.744034706747975,-74.00311633472813,La Bergamote,40.74473277780703,-74.00272928216968,Café
6736,Chelsea,40.744034706747975,-74.00311633472813,Billy's Bakery,40.74537356166141,-74.00211935705546,Cupcake Shop
6737,Chelsea,40.744034706747975,-74.00311633472813,TAO Downtown,40.74253880753354,-74.00381208666427,Asian Restaurant
6738,Chelsea,40.744034706747975,-74.00311633472813,Worthwild,40.74445,-74.003204,New American Restaurant
6739,Chelsea,40.744034706747975,-74.00311633472813,Buddakan,40.74211957525603,-74.00461189502685,Chinese Restaurant
6740,Chelsea,40.744034706747975,-74.00311633472813,The Joyce Theater,40.74282949551689,-74.00053351452509,Theater
6741,Chelsea,40.744034706747975,-74.00311633472813,Le Grainne Cafe,40.745372,-74.002337,French Restaurant
6742,Chelsea,40.744034706747975,-74.00311633472813,The Meatball Shop,40.74598847169323,-74.0016855226974,Italian Restaurant
6743,Chelsea,40.744034706747975,-74.00311633472813,Intelligentsia Coffee,40.745925923501794,-74.00537634340776,Coffee Shop
6744,Chelsea,40.744034706747975,-74.00311633472813,Mojo Omakase,40.744895,-74.0027,Sushi Restaurant
6745,Chelsea,40.744034706747975,-74.00311633472813,The High Line Hotel,40.74592369192379,-74.00538872501843,Hotel
6746,Chelsea,40.744034706747975,-74.00311633472813,Cookshop,40.745730534382005,-74.00559552616573,American Restaurant
6747,Chelsea,40.744034706747975,-74.00311633472813,Lobster Place,40.7427146347602,-74.00610709313153,Fish Market
6748,Chelsea,40.744034706747975,-74.00311633472813,PH-D at Dream Downtown,40.742171092179746,-74.00352203010202,Nightclub
6749,Chelsea,40.744034706747975,-74.00311633472813,Los Tacos No. 1,40.74224400629671,-74.00596115738153,Taco Place
6750,Chelsea,40.744034706747975,-74.00311633472813,Cull & Pistol,40.742597962060664,-74.00607834860813,Seafood Restaurant
6751,Chelsea,40.744034706747975,-74.00311633472813,Chelsea Market,40.74215150116995,-74.00581181420307,Market
6752,Chelsea,40.744034706747975,-74.00311633472813,Ample Hills Creamery,40.74159361678268,-74.00137484794685,Ice Cream Shop
6753,Chelsea,40.744034706747975,-74.00311633472813,High Line 10th Ave Amphitheatre,40.74398136118615,-74.00684429247669,Scenic Lookout
6754,Chelsea,40.744034706747975,-74.00311633472813,Los Mariscos,40.74199972810892,-74.00589003225507,Seafood Restaurant
6755,Chelsea,40.744034706747975,-74.00311633472813,Dream Downtown,40.7420877,-74.0036235,Hotel
6756,Chelsea,40.744034706747975,-74.00311633472813,Anthropologie,40.74178387984515,-74.004909838528,Women's Store
6757,Chelsea,40.744034706747975,-74.00311633472813,Starbucks Reserve Roastery,40.74166158826782,-74.00507982765883,Coffee Shop
6758,Chelsea,40.744034706747975,-74.00311633472813,Dickson's Farmstand Meats,40.74227108754212,-74.00608626786385,Butcher
6759,Chelsea,40.744034706747975,-74.00311633472813,Morimoto,40.74272944262605,-74.00643825531006,Japanese Restaurant
6760,Chelsea,40.744034706747975,-74.00311633472813,16 Handles,40.7428716,-74.0000421,Ice Cream Shop
6761,Chelsea,40.744034706747975,-74.00311633472813,Food Network,40.74314064624714,-74.00666188736636,Office
6762,Chelsea,40.744034706747975,-74.00311633472813,Yext,40.741547,-74.005324,Tech Startup
6763,Chelsea,40.744034706747975,-74.00311633472813,Serge Normant @ John Frieda,40.74584996678158,-73.99993854690909,Health & Beauty Service
6764,Chelsea,40.744034706747975,-74.00311633472813,Chelsea Wine Vault,40.74202666351488,-74.00512107015618,Wine Shop
6765,Chelsea,40.744034706747975,-74.00311633472813,City Cakes,40.74199157708896,-74.00008876782016,Cupcake Shop
6766,Chelsea,40.744034706747975,-74.00311633472813,1 OAK,40.743837587991024,-74.00635657271195,Nightclub
6767,Chelsea,40.744034706747975,-74.00311633472813,Westville Chelsea,40.74196304002314,-74.0000471919283,American Restaurant
6768,Chelsea,40.744034706747975,-74.00311633472813,Amy's Bread,40.7420846303374,-74.00559436109354,Bakery
6769,Chelsea,40.744034706747975,-74.00311633472813,Jungle Bird,40.742654346560876,-74.00034692986011,Cocktail Bar
6770,Chelsea,40.744034706747975,-74.00311633472813,Loulou,40.742652,-74.000161,French Restaurant
6771,Chelsea,40.744034706747975,-74.00311633472813,High Line,40.746825,-74.005507,Park
6772,Chelsea,40.744034706747975,-74.00311633472813,Equinox High Line,40.74370943522512,-74.00697437112993,Gym
6773,Chelsea,40.744034706747975,-74.00311633472813,St Kilda Coffee,40.743854,-73.99977,Coffee Shop
6774,Chelsea,40.744034706747975,-74.00311633472813,SoulCycle Chelsea,40.74364685388176,-74.00709341571361,Cycle Studio
6775,Chelsea,40.744034706747975,-74.00311633472813,Chelsea Market Baskets,40.74271713315888,-74.00673737823453,Gift Shop
6776,Chelsea,40.744034706747975,-74.00311633472813,Socarrat Paella Bar,40.7426956,-73.9995488,Paella Restaurant
6777,Chelsea,40.744034706747975,-74.00311633472813,Miznon,40.74238413232278,-74.00645566868867,Israeli Restaurant
6778,Chelsea,40.744034706747975,-74.00311633472813,Zizi,40.742951,-74.000081,Middle Eastern Restaurant
6779,Chelsea,40.744034706747975,-74.00311633472813,Fat Witch Bakery,40.741865156976445,-74.00504632202929,Bakery
6780,Chelsea,40.744034706747975,-74.00311633472813,Terremoto,40.74099893844209,-74.0032050438415,Coffee Shop
6781,Chelsea,40.744034706747975,-74.00311633472813,Artichoke Basille's Pizza & Bar,40.74398619943481,-74.00666236380273,Pizza Place
6782,Chelsea,40.744034706747975,-74.00311633472813,Milk Studios,40.742483247648174,-74.0070742224437,Photography Studio
6783,Chelsea,40.744034706747975,-74.00311633472813,David Zwirner Gallery,40.74573378670139,-74.00707622631501,Art Gallery
6784,Chelsea,40.744034706747975,-74.00311633472813,Fabrique Bakery,40.74071741996957,-74.00472226819986,Bakery
6785,Chelsea,40.744034706747975,-74.00311633472813,Blue Bottle Coffee,40.74247264215167,-74.00698238537771,Coffee Shop
6786,Chelsea,40.744034706747975,-74.00311633472813,Foragers City Grocer,40.74465908454508,-73.99905729833164,Grocery Store
6787,Chelsea,40.744034706747975,-74.00311633472813,Pearl River Mart,40.74273528364315,-74.00651833752173,Market
6788,Chelsea,40.744034706747975,-74.00311633472813,Del Posto,40.743439045312996,-74.0074489865516,Italian Restaurant
6789,Chelsea,40.744034706747975,-74.00311633472813,Foragers City Wines,40.74451118830813,-73.99909598990784,Wine Shop
6790,Chelsea,40.744034706747975,-74.00311633472813,Posman Books,40.74290586505522,-74.00676356614385,Bookstore
6791,Chelsea,40.744034706747975,-74.00311633472813,Saxelby Cheesemongers,40.74272045495249,-74.00655224840497,Cheese Shop
6792,Chelsea,40.744034706747975,-74.00311633472813,Pepe Giallo,40.7467692734681,-74.00519371032715,Italian Restaurant
6793,Chelsea,40.744034706747975,-74.00311633472813,Underline Coffee,40.746135440303746,-74.00606399140887,Coffee Shop
6794,Chelsea,40.744034706747975,-74.00311633472813,Empire Cake,40.74075387324832,-74.0015083960489,Bakery
6795,Chelsea,40.744034706747975,-74.00311633472813,lululemon athletica,40.740965495861055,-74.00594741106033,Clothing Store
6796,Chelsea,40.744034706747975,-74.00311633472813,Kiehl's,40.7409442,-74.0057569,Cosmetics Shop
6797,Chelsea,40.744034706747975,-74.00311633472813,L'Arte del Gelato,40.74286323552332,-74.0069549902311,Ice Cream Shop
6798,Chelsea,40.744034706747975,-74.00311633472813,London Terrace Gardens Courtyard,40.74788562382326,-74.00322422515106,Plaza
6799,Chelsea,40.744034706747975,-74.00311633472813,Flywheel Sports,40.74123,-73.99981,Cycle Studio
6800,Chelsea,40.744034706747975,-74.00311633472813,London Terrace Wines & Spirits,40.74673492163325,-74.00098691016841,Wine Shop
6801,Chelsea,40.744034706747975,-74.00311633472813,Apple West 14th Street,40.74127,-74.005389,Electronics Store
6802,Chelsea,40.744034706747975,-74.00311633472813,Clement Clarke Moore Park,40.74676258499095,-74.00441564464096,Park
6803,Chelsea,40.744034706747975,-74.00311633472813,Pool at London Terrace Gardens,40.74787612224753,-74.0031663643744,Pool
6804,Chelsea,40.744034706747975,-74.00311633472813,Artists & Fleas (Artists and Fleas at Chelsea Market),40.74287396947339,-74.0074116509262,Flea Market
6805,Chelsea,40.744034706747975,-74.00311633472813,Sullivan Street Bakery,40.747333284664066,-74.00058684221442,Bakery
6806,Chelsea,40.744034706747975,-74.00311633472813,Milk Gallery,40.74258246235823,-74.00718926075267,Art Gallery
6807,Chelsea,40.744034706747975,-74.00311633472813,Momofuku Milk Bar,40.744103,-73.999242,Dessert Shop
6808,Chelsea,40.744034706747975,-74.00311633472813,Old Homestead Steakhouse,40.74114820222098,-74.00480427288352,Steakhouse
6809,Chelsea,40.744034706747975,-74.00311633472813,Zucker's Bagels,40.74476,-73.99854,Bagel Shop
6810,Chelsea,40.744034706747975,-74.00311633472813,Soho House,40.740537106098564,-74.00568490067722,Club House
6811,Chelsea,40.744034706747975,-74.00311633472813,David Zwirner Gallery,40.74663515827365,-74.007328748703,Art Gallery
6812,Chelsea,40.744034706747975,-74.00311633472813,Jeffrey New York,40.741847931288895,-74.00746253804452,Boutique
6813,Chelsea,40.744034706747975,-74.00311633472813,The Grey Dog - Chelsea,40.740602,-74.000698,Café
6814,Chelsea,40.744034706747975,-74.00311633472813,Soho House 6th Floor Bar,40.74050997266376,-74.00567108383372,Bar
6815,Chelsea,40.744034706747975,-74.00311633472813,Beasty Feast,40.740398011767184,-74.00386500051657,Pet Store
6816,Chelsea,40.744034706747975,-74.00311633472813,Paper Source,40.74060292334555,-74.00451389811322,Arts & Crafts Store
6817,Chelsea,40.744034706747975,-74.00311633472813,Le Pif,40.74763117435145,-74.00386529896042,French Restaurant
6818,Chelsea,40.744034706747975,-74.00311633472813,Joe Coffee Company,40.74700652916005,-74.00187650246409,Coffee Shop
6819,Chelsea,40.744034706747975,-74.00311633472813,Room & Board,40.7415046,-73.9998967,Furniture / Home Store
6820,Chelsea,40.744034706747975,-74.00311633472813,The Kitchen,40.745426199242175,-74.00680979124635,Indie Theater
6821,Chelsea,40.744034706747975,-74.00311633472813,Bumble & Bumble,40.740808060785625,-74.00659656331318,Salon / Barbershop
6822,Chelsea,40.744034706747975,-74.00311633472813,Eyebeam Art + Technology Center,40.747086173743256,-74.00712017934165,Art Gallery
6823,Chelsea,40.744034706747975,-74.00311633472813,Taglialatella Galleries,40.74816036761174,-74.00391663470639,Art Gallery
6824,Chelsea,40.744034706747975,-74.00311633472813,Soho House Rooftop,40.740458614715095,-74.00594888252523,Roof Deck
6825,Chelsea,40.744034706747975,-74.00311633472813,Jack’s Wife Freda,40.740896,-74.001431,American Restaurant
6826,Chelsea,40.744034706747975,-74.00311633472813,Café Grumpy,40.7425727844238,-73.9983901977539,Café
6827,Chelsea,40.744034706747975,-74.00311633472813,Sarabeth's Bakery,40.74274099080505,-74.00675905972004,Bakery
6828,Chelsea,40.744034706747975,-74.00311633472813,Kobrick Coffee Co.,40.74033655451874,-74.00569308386368,Coffee Shop
6829,Chelsea,40.744034706747975,-74.00311633472813,Crunch - 19th Street,40.7419262,-73.9985594,Gym / Fitness Center
6830,Chelsea,40.744034706747975,-74.00311633472813,New London Pharmacy,40.74492,-73.99855,Pharmacy
6831,Chelsea,40.744034706747975,-74.00311633472813,Asics,40.74146073810795,-74.00660758923193,Shoe Store
6832,Greenwich Village,40.72693288536128,-73.99991402945902,Carbone,40.72790327156426,-74.00013635911864,Italian Restaurant
6833,Greenwich Village,40.72693288536128,-73.99991402945902,Raoul's Restaurant,40.726224144417756,-74.00209307670593,French Restaurant
6834,Greenwich Village,40.72693288536128,-73.99991402945902,Chobani,40.72581867292355,-74.00098495024535,Snack Place
6835,Greenwich Village,40.72693288536128,-73.99991402945902,Local,40.727089082727915,-74.00191220344334,Beer Bar
6836,Greenwich Village,40.72693288536128,-73.99991402945902,La Colombe Torrefaction,40.72581964106336,-74.00119185447693,Coffee Shop
6837,Greenwich Village,40.72693288536128,-73.99991402945902,Raffetto's,40.728009684676294,-74.0019492857028,Gourmet Shop
6838,Greenwich Village,40.72693288536128,-73.99991402945902,Banter,40.7279592919172,-74.00120508994551,Café
6839,Greenwich Village,40.72693288536128,-73.99991402945902,Terra Blues,40.72828843382252,-73.99938089456808,Jazz Club
6840,Greenwich Village,40.72693288536128,-73.99991402945902,DomoDomo,40.72800724280729,-74.00168319799626,Sushi Restaurant
6841,Greenwich Village,40.72693288536128,-73.99991402945902,Rapha NYC,40.72596825325445,-74.00122621589483,Clothing Store
6842,Greenwich Village,40.72693288536128,-73.99991402945902,Aēsop,40.725759844013524,-74.00121966016374,Cosmetics Shop
6843,Greenwich Village,40.72693288536128,-73.99991402945902,Sadelle's,40.726316492706346,-74.00035723351957,Bagel Shop
6844,Greenwich Village,40.72693288536128,-73.99991402945902,Sacred Sounds Yoga,40.72863771916715,-74.00011526297406,Yoga Studio
6845,Greenwich Village,40.72693288536128,-73.99991402945902,Summers Juice & Coffee,40.72763983514445,-74.00031578572107,Café
6846,Greenwich Village,40.72693288536128,-73.99991402945902,Coco Pazzo Kitchen & Restaurant,40.726036487672694,-74.0015071234133,Italian Restaurant
6847,Greenwich Village,40.72693288536128,-73.99991402945902,Warby Parker,40.72540321,-73.9991923,Optical Shop
6848,Greenwich Village,40.72693288536128,-73.99991402945902,Song' e Napule Pizzeria,40.728044,-74.001814,Italian Restaurant
6849,Greenwich Village,40.72693288536128,-73.99991402945902,Tomoe Sushi,40.727743080016886,-74.0002670334584,Sushi Restaurant
6850,Greenwich Village,40.72693288536128,-73.99991402945902,Lupa,40.72757667367626,-74.00009498834322,Italian Restaurant
6851,Greenwich Village,40.72693288536128,-73.99991402945902,Brigadeiro Bakery,40.727525344443656,-74.00144894439605,Dessert Shop
6852,Greenwich Village,40.72693288536128,-73.99991402945902,Pepe Rosso To Go,40.727226,-74.001595,Italian Restaurant
6853,Greenwich Village,40.72693288536128,-73.99991402945902,Polo Ralph Lauren,40.72519603270543,-73.9993999766865,Clothing Store
6854,Greenwich Village,40.72693288536128,-73.99991402945902,Benefit Cosmetics,40.726182474587795,-74.00079488754272,Cosmetics Shop
6855,Greenwich Village,40.72693288536128,-73.99991402945902,Sweet Rehab,40.726755,-74.001935,Dessert Shop
6856,Greenwich Village,40.72693288536128,-73.99991402945902,New York Pilates - West Village,40.72772466755815,-74.00118149917556,Pilates Studio
6857,Greenwich Village,40.72693288536128,-73.99991402945902,Court Street Grocers,40.728806,-73.998471,Sandwich Place
